car_id,target_reg
y-9607515v,56.17786090840097
R39433396K,33.75501405325037
o14616394R,58.16491801341789
r21184266q,64.35214901264789
f21015538f,32.33155398747665
j18832518Q,35.51512496581071
m73046504n,89.16596458530715
B-9791729R,49.349082880540685
k13021113b,33.32825304839649
G89078774t,56.07131062389087
r-1060256J,36.575778246296785
F-1410401k,64.283757361471
S12437589H,68.85935429827273
o-1474795Y,48.90938709825005
v-6600194g,30.30769311945607
e69316734g,43.75169751323101
F14045081A,39.97739906039784
p-2049920L,34.236920911854014
Z-4995244V,47.946442094621545
Q28342682U,35.922281282747434
i20932780E,58.518552921868704
T-3474422m,28.438107506589983
A-2251370Z,34.53520436470683
a13118905A,40.263636142782104
o-5518912i,37.270369560136416
r13112137S,75.41785278797312
L-1172603K,36.57647383922918
F15323913w,35.692790008473125
b41466140L,31.781583350455513
H-1126826u,51.09177061184871
S80787227y,29.473636600048536
g62902770K,95.14981411206186
c21339742C,28.2307619257902
o-8291576Q,90.6502729794114
A16177147F,39.52410136311832
V-7911017W,47.37381112992519
I12484436u,32.933975120286874
u-2985309w,56.521095758724286
i-7675958l,53.778415289023364
Z-2003336X,37.02276160085792
R17548053Q,46.944600761642064
T-3625019V,47.28425977362277
G58798171H,34.54075865464499
X14239142s,59.868199396210954
W-1663352r,38.943983085752734
R10053414j,43.32003451457474
E11344405c,28.95901355694072
E41968356d,79.09749148840272
n-1774226C,39.308470787473404
v50135109z,28.4169134028702
v-2502243y,32.85267800972042
k81607148Q,29.505916159956797
y-1159389K,42.87739801775698
Z-9551096Z,35.588000386010116
z73398830W,28.546739425031134
S-2180379V,32.77733226733464
Y19585916c,32.21543906575222
F-1772949E,50.40800457528756
N-4056140F,36.669122169185
M20457206h,55.47499655484225
f-2054559Z,37.35229866809582
C-1947908i,44.218886754449166
Z-1004053E,32.838714472017706
E16706596Y,38.59280114474073
L-1236498L,33.66344883808431
M21428480q,67.90717657500011
g34212838O,91.1952590080574
i77678921h,27.808764721870897
s-1993335Q,39.45609105215564
w-1217800P,53.17100805259146
m-4445026W,30.175123731019376
w-1020644b,64.68777164403366
r-1878207s,48.479163658457395
S-2803516o,37.58623012582706
g31689700a,78.00592389207077
L-3828198a,96.88866388582848
p-2023967W,39.64736173398665
R93384932a,35.3008109084712
o27482006r,73.21299226792289
o69465373z,28.865017536719137
x-2214584G,31.095308352844093
F16677411t,31.291127252520468
B-8278342d,67.93063869357971
w14795716n,41.942048341233885
q21418139n,34.484677149750475
k58875945X,33.855925431595495
E10178721V,65.44191678960402
y54427123h,26.96770085657922
N-1116467g,44.9424907705712
L-1098436W,39.90060956474997
K15170901N,54.12039739287239
y-1741356P,35.429857138454416
z-4349749h,30.872599422935508
y-6566782r,48.04445146875075
T-1729770o,50.094492709165564
V-8483576f,41.40740773263481
a39440404D,27.649044766417312
i51467047f,51.388450278901686
H-1369852D,56.90854463967901
M-9668613M,38.592713131145615
q-1575533Y,60.57694105707519
F-2122411I,32.46718169887983
c-2121060b,38.85442574500178
H22186863I,52.68916561910143
d68073068W,56.00857389037559
D-7066589I,33.5830024495109
o11670334e,65.6917931486789
G-1501141U,73.39173387769688
x-6577654c,43.084267826017125
i22784686n,36.414879969887004
Q36627447o,64.3136073974854
a-2079734V,66.97715930140936
P17112537M,59.48002696151675
I-2947258i,30.49282261211263
d-7058280z,93.8372278304029
V-6734711I,31.619852266844575
x16070571D,34.00930941290282
A99628604w,26.689535671558993
c-3559292Z,32.183027657888275
D-1642232Y,29.25611811902055
H-2177827U,76.80484013446025
t43860654e,50.644184028521664
O-2567044a,30.23312718525891
y-1456481W,58.28252808955425
F-1311521c,28.62486839936738
W-1338521Q,26.068894996564488
S21521405j,49.86106157859827
j-9167677u,49.38941862524341
E22045798o,32.709671631277025
i15589390k,32.90471407681213
l15227760Q,48.560761642796614
h-6100646F,50.896824901662995
L-2071083z,34.17640110554815
Q-1583701a,32.387822365593806
J-1966936j,76.92333468576126
p97277001v,64.34812754687489
A-1959167m,28.571664066390817
b-1232634R,35.46967101775355
C14499779J,37.259300237003195
A-1900042l,32.81414182147852
D47614465T,30.60228345662598
i55328849i,60.77544925734908
L14501903b,46.65179998254637
U61603538T,34.023974866481126
Z-2000448T,36.791836763020555
V21733186R,65.33914338282176
x38176093d,27.21447021517185
S-1872523D,26.962226901913755
U-9105241l,45.7973759089837
d-1067020V,59.181067641548395
T13652201h,36.413230298477984
v83124010d,58.82214419959114
c-5320374q,48.944219664382445
P-5877829p,46.73924812522299
K-4097683X,39.64212086562135
X73607704q,49.936176317075
d-1645612W,65.00311276366983
M-1949772G,51.35599281552571
d-9809366C,56.32475077432606
v-9133799l,85.75921897898328
j16496771g,49.551334391889554
p98074932P,65.64823927998799
G-1685085q,45.948916166225736
L-1156474z,58.198070016173574
n-7286817N,26.01422360224216
G17139758L,26.066772397006748
M-4377864u,40.97663589929534
u10884582m,34.1035384984189
c-1819930r,63.40998207708216
I-1016418u,36.74912244022592
f-8509753a,34.996123367442365
f10270915c,35.73173979001511
I50788104J,32.78875105807348
m-1618295c,68.25664938790803
Q11656086H,37.882277511906864
b17685766M,28.894920038823876
n19528133d,29.31276909320414
I-2222955D,82.05590554489852
U14909638n,47.707752848849424
P19518709T,29.499556581239176
V-1888434u,59.112465836349074
R53321573r,37.71051354207425
U12552466o,63.49459195697703
m21172670I,32.05070727357988
d71004474f,27.794519371455195
n-6003131B,29.630868966166254
w45505269O,26.576400393961862
v22456431E,31.322111317429517
D20302252H,30.585964193397345
E-1789284H,44.27907097307
F21755120L,43.0288610736588
y-2096513h,26.099937780589485
X38064587K,64.03247516293837
j36860430F,49.373622903933885
M-1188559U,31.356264936917547
M-1057522s,77.6455120333004
r-1767573M,47.486197326182115
N-2165696F,31.75428022954926
l-9002229j,49.26326391906082
Q13796033u,60.75226192841268
E20487110v,39.86234390849114
U54007251T,59.64340519581626
k-1001578G,36.527281509286475
m-1316228Q,25.387366634079406
x38424933t,49.24939931646681
z42577454j,61.154443822742664
h15726678G,62.373501982759976
J-2100035F,26.592528114422976
u12997600r,37.90237928596612
G-1444514J,27.076567332239385
r80685540h,46.603499950651404
i-2886682y,29.627569806864813
U12958604d,31.905237203340853
Q-2285147y,27.45714226017204
d-5980296U,31.52910021499614
r-5694899j,47.11679213548618
y-3995748C,35.92568178945888
H-1417790G,54.67958850625266
h66072023A,50.270288909851686
m-8844106y,30.725977185968997
V-3922506p,56.41131501414951
P-7215920v,29.737326838835173
v-1334609Q,70.28707859596427
y-2901647k,33.24937249593518
P41449662O,30.1680589132534
N17048798L,56.456922154428995
o-3239309x,71.0273017427422
f-4517248O,58.8301250553134
i20236215k,66.69085405990683
c-1909821W,44.985484719873966
S-1058341S,49.89940689065617
Q27397166k,33.35291968208922
m-2234361C,76.0902423889714
y-1310937L,29.80600298356356
h11115340f,37.198785414449844
C-2095125S,31.745144371503855
H-1012725h,46.676832933167034
A-5953942h,27.264111684444444
b-5677746H,36.65924589986464
b-2174248s,34.0138942334728
J-1468143m,65.5355022617063
d-1590616X,24.35664030194551
A-2010794j,45.65092640450946
S10025512H,35.693018820063266
F62717656N,73.64281694706912
Q-9015964Z,57.91909010799909
e60616052a,26.824316137807642
O-1094429s,34.092971575361304
G-3730407g,76.92874858172979
W17258092O,44.43407458488217
Z-8046890f,29.31205850154953
C-1531638p,74.88353911612288
b16129006F,86.98381109272903
O20309077v,39.464549163061434
G-1150322W,101.20076945047595
v-1523714V,30.845388543090543
m41491349u,32.33563124089439
N-2592617I,43.325965361735804
b15147844G,47.89805659588123
J-1119809Z,33.89457240751953
x13343580w,26.84707997116609
R88463379h,56.68694622637801
w-5790710u,43.37990934260386
w20420004F,37.142227965106265
J-9110297t,36.11592145685502
E15110775p,59.861705262987115
j-8044553g,30.888081766580214
F16044963S,31.438257998105186
R91630921n,27.888262732522673
A-3836077o,28.768940553217405
s-2202835E,57.50016400128963
O-2222377Z,49.1480858942298
s22484554J,31.379588152032987
D88984934M,46.84905339676865
X19668940Y,40.805849702571436
D-1808806N,30.23117662026182
j18586699W,34.152224602691696
H69080088J,33.148295245351996
n12252517h,25.92622443061466
i-1711813H,70.86026115939913
S10721675C,56.57738649327083
X-2170601O,30.458601640153656
i97387429H,36.662070625260185
d22008645E,70.53260611979434
n-3455333h,27.342134961132032
B23739608U,28.402734638532554
F-4198459W,58.441875581203014
B-4284440k,50.23560360449955
G-6904316x,40.03769024584512
N-1095600Q,25.805628608222072
D-1029823M,45.65477159222988
d88026009F,35.94428284193187
P-1279354K,69.22934714255635
S-2221955m,51.457229227071004
U-2195930Q,35.428322344882474
L-1748371J,35.122438912484895
C-1092574s,51.656626975086425
x78336615j,59.98471424349696
d22823530e,35.46411413656535
f-5599112Q,68.3887082359422
w12601279c,35.776431728233824
O12999011Q,26.798362748148136
D39654489v,30.078804134347727
G-1119002U,28.896857894251667
x-1331259n,51.43007177844899
x-1366202T,39.54821634895784
e22337672e,59.89859168629725
h11974580h,32.564578086633404
b-1924728p,43.59222191748337
t-8150753L,38.65009704673068
i16707497b,53.59656102787578
d40778348c,31.15180773276399
x-6745292f,39.11973098262915
Q-1197469B,26.06548126884625
y19339480p,29.811570109885913
E-1574398v,43.1567126511742
F-1541843G,40.606660778902125
J-1898029b,35.65802998564704
i-2267354V,53.04039894366635
z-1706928C,77.97003064393766
h16480906Q,27.503221468802906
b20875811r,55.76126248721363
g57509660G,57.89322613087618
i10233407e,32.54454530774798
b-1633141B,49.33030057706989
r44343477P,62.83650155662613
X10140728m,34.06524182227011
u60678999S,35.75273467769807
X66836862t,65.8650526670427
r-2626717n,42.599506594065005
l25990633r,27.176577287328968
o16159959N,73.98781477665057
P-8366433v,56.60574501986089
D-1742188V,38.95253866991232
q15163647k,30.80756590176794
m-1582917S,39.09355371972069
u15259964F,49.32903725738025
M-1332669r,33.68457927779528
F-2033009p,29.53460720676651
w15256527O,34.71250732654855
v-2214221g,53.77655849684473
u-8176531i,62.998828850432304
B44546931a,64.92937216291766
C-3329059P,28.07084444896363
z48466812V,38.1688587938313
N91717170a,49.43065275642638
h10197943p,33.32744150407564
f-1804114y,27.56311433699396
y65839268d,69.85394701438963
s20690018N,32.641235476203676
Z16406378j,50.14763757595026
r-6401544e,37.356009414918944
A74571031O,28.86119291461265
I-1022513U,36.64151794701
M-1528828l,36.53854871850965
w-5395626f,48.29756809143669
U15424894F,29.29888777673556
X-1521550g,41.753423130959405
b-1756095Y,51.86624970736531
S-4942615g,58.96446205151584
a-1170299l,32.26422181318399
W20898223q,66.2520939808314
u13780325P,35.55456288549726
q35175771e,43.70758831024834
K81291347a,59.23844518617945
G15557106t,59.1249320127709
y21647488o,40.82738971739883
O-2154805o,60.24891173716814
D11355691L,64.12248662493913
t60412618s,25.07298433310799
M15952724y,50.39799526601402
k24372320c,73.60064615403599
J16859061o,37.11372880944166
M11049568F,33.041515032944034
z11525648X,39.286198905978566
u41400760y,108.57395246588388
V48666541E,37.81804618949807
t-1305628R,57.86045894159401
F20989471t,32.664221934298936
G19704655v,64.87130083871372
h-1084715m,76.63690641471294
X13848460A,65.28742180989218
H49107775b,38.09126745082831
V-2127600s,30.47791097919483
M-2221760V,33.48809433497533
w-2040826k,38.99417878230854
Z15550264W,72.5712586265538
b-8727186X,61.21149272106906
g10838650B,33.374489942519304
d19534101p,95.18039506932168
j-8523085j,33.043720886376896
Y-2259833v,70.43818823701903
y40076926G,32.87514050534205
m21197630U,70.27317350179256
J-9282883I,117.12719957161282
y-1593526o,54.88339982512211
R18548797W,77.4937878837296
M78454309n,32.94567155604749
H-1952766q,49.457140975112985
O-7318695N,39.19895823343627
Z-1382353b,34.226578013030284
y33995729F,68.96585926349414
A-1931285c,39.70151306040708
b-4023465w,55.65569655085359
y28247093F,59.67447694541567
b-2099867z,31.721139507449834
N13810671e,68.57872930426456
M-1208274P,30.57786236414025
E94491875l,41.682573211917244
p14296940a,47.636459982291186
e-5032325d,39.242437913876344
f-2278644T,34.801236444301296
N-1449511Y,59.73712426005964
R72473068v,52.0464400078445
K15727484r,58.34823847840052
x-1530392k,54.13313655378788
m14032324U,41.102961626733084
o-3502321X,35.88331670956208
M-9369867A,60.295736541070795
e-1176726O,59.51836257743307
F-8971471f,38.14513279205206
w16001206y,31.84265808388917
T24942626H,34.154123702152965
Z-9250568A,35.04061505492895
R20946794F,79.17416335207514
y-3708778R,49.53874968845789
d-7461024X,55.04852603930892
r-1304067j,31.583764114300784
M-1727464u,29.010913419951358
X12353297J,36.15504465326936
t19399198h,64.96478794363347
a-2221133L,66.19447748343353
n15134422D,98.36011693251558
e-1041702t,58.32796976065214
Q-1108615n,52.7120208184879
r67742622z,40.27201363715933
Y77630283F,47.397266882030536
I-8740476B,50.5446454268416
f12831819d,30.429493135922502
y-2117938S,30.66283813736876
X13552128w,71.51096479698167
m89915934c,37.18602418935592
u12923191V,39.744497410914846
g64040787A,25.301849420854733
B53432209f,27.539547782208963
Q18090458O,38.276150960136476
v11087640F,63.026827217399585
s-1018199L,60.150975989842976
T15119744o,35.011072354011745
E-2442116D,35.305157588296886
l93168360C,68.40327842973079
Q52925581k,36.48532034765462
k11571129f,34.02807757812583
K18787489X,39.13471201290801
i17417440r,33.18794280791918
H-9338402M,66.61020521830636
e18576123A,92.51587419421313
L93331905w,59.75980265699965
G18790404J,30.373034304710707
H19063606t,49.11156669012628
A82111385d,27.147292872553518
l96257336G,32.764262665986564
c31569057o,37.61888346739521
O-2283230Y,32.64329908028199
B-6097000E,32.373937818307155
s-8423183t,65.0593073823222
p16672632d,36.25141716329056
J11698270E,57.06367665750639
G22172959I,39.08255674332167
I21909345v,29.721423836464993
m13540768n,36.28889135189424
N-2047707A,63.029339449216984
q15473703P,31.632302789539615
b28091206k,29.588645645689247
d-2060227V,59.363816580801135
D23788223O,30.76598412606752
k-1947529W,62.37089202379063
b-9715554C,43.446131157702126
q-5271670J,72.43073735729648
u12970971g,42.0293822643919
n-6059768d,57.81312628162303
L22185348p,38.693128720178564
O13331241u,44.12738033907371
L16141312N,23.97456046510741
W38697890A,35.40445027875242
u-2120761B,58.61751222612299
c66464279D,53.634771098971
e13156563s,25.691015387216297
T42238184L,30.51024122422084
D-1336442P,26.546354792165054
E-5337479S,45.267321851443235
X95516419Q,30.799247662793157
H-2355000g,30.4081112774008
s-5301854b,69.85978520471343
u-2940182P,30.186552526242707
G-9079594w,39.08661143843524
Z20606311h,58.90247368175065
t-6922750L,30.60958365925814
Q21391218q,29.74951473003176
u12977186v,67.39166127664413
h13802624r,54.27933091176095
I-1538597J,43.3506450053928
X11025811v,36.605415846507924
S-2294339s,65.63380323452901
g13118176m,49.25981161535534
S21991071M,57.57308100256678
L10129399Y,53.48373556297568
Z13161380J,37.396060121474356
J-6052671x,29.68883278529033
e11908473n,43.297450661339724
U-1131662Q,31.048612282170893
h54754410l,33.9369614339992
w68053735H,51.07009118472595
A31292617m,68.80056724122217
V45384349q,39.92710515880046
k-1087627k,27.622255141980382
Q-1888317Y,30.529390966570077
Q-1456372K,28.68004737239873
S19572879o,30.094464435413084
j13287780b,30.12190818901263
X-1427883w,48.31296155537244
t12980699M,30.674428185851284
K-9081250O,31.094610057168026
N96928373A,48.25641643188578
r19349335d,51.208291164791746
D22898421E,29.566286464336272
A-7650056Z,33.820593957965016
B-1572757V,25.63630931498365
D11212854M,26.000625360205245
H62136397R,70.26826480806453
n16749457W,33.70745064035256
c-1411220k,32.80533841147589
g-8950344h,60.99423064219866
g28465883Y,28.132772835697963
O-3470382z,28.908947802944997
C-7657933N,26.137945876940847
n-7904705X,45.99161142659439
E-2002668A,49.666014626435654
E15401424s,58.016552742973104
Q-1558145Z,58.20285013832276
j-1474542d,54.904124317729604
J51767292L,35.06832668362346
M-1609284U,35.724064023060876
O32025767k,48.61344726010397
G-4998152Q,30.565597220054734
d-8684879I,61.25447869441422
c11762411c,30.59116859307479
T61957630q,41.4338241494849
e-1246632H,40.132161043339714
a96529450S,32.17567791011303
m-1300432a,33.06809572335911
H-1232380o,37.767281115670755
U18643336W,37.162630320662046
E42133174Y,49.00322588263297
N-2173692X,57.20045409448696
O15299283X,34.42496296766939
Y11513708Q,51.69240778714363
I14426935X,28.62240634611642
L-1576450f,29.128498894805237
L-2066997I,58.704463626008106
g20198311v,53.491547496184914
K-1750463c,34.5968119577668
A48818516t,32.914709188056385
b12102660G,63.93767143434891
C-1721101w,73.24474831039691
L21617225g,59.506495699501485
y18690561q,35.19639020899734
Z-2044688T,52.841165230246894
w-3300489y,38.307905204077905
o43682483i,39.535117686858555
p-2177230P,56.30963646698146
d53962651M,51.08819246054448
h-1079130a,52.81061958497939
d-1063018h,57.57512098326659
e12616376T,80.66973712870087
g-1997866b,31.342114842258596
p22351271i,33.82287629880595
s18801959g,59.36717355374396
W-1146682H,50.879784451609794
Y21010106g,32.51234014097416
N-1493098E,34.541757205653056
a16757494v,37.46170595706693
L31333870v,33.84451019900922
O-1116026m,39.52785184414854
a-1327017v,69.56196184198855
J32481265i,33.0923984776265
u-7465003y,58.518256379457185
C-8282660x,55.06641557426006
z-1194508g,51.08045030519543
M17131119X,36.901464648418994
A16430015I,35.59485904834689
T21560454W,33.59986797777826
d-5044364D,29.688989939282994
A-4567027H,35.47293668164065
l14731037p,33.49197861842761
j21216284z,29.612344595873225
w18663416B,56.62831225153351
N-1067764s,53.14113891242775
a96316507d,42.696027070033246
Q-2863519f,37.20149921933922
R-4412745F,99.17184601487406
w-2100178z,38.93102274000341
N12140841u,52.11499285435484
v-2217035r,54.7677914189846
j22675199u,29.168512832356214
Y-2060323c,38.85627903652899
H-9946877t,29.584239552515832
V24408620j,47.297057920007695
D20994817l,29.725787616485313
d-5916656a,51.62462421748978
r-1888435Q,50.91631861747861
s-8011046y,51.81216634763018
l-8338225N,37.07493331757048
N17651234L,77.71849658476523
t-1660621F,31.164879081975087
A-4300243z,35.4256862609092
Q-1531120K,67.24707412760745
b14483061v,26.17795134779735
p13496102g,34.147966059565405
f-3084055k,54.338378642420956
b-7106735g,32.259564512121614
B-5818398M,58.07282058347028
k-6134216L,65.19909758827993
q-8983496T,28.52717120843414
c21152319h,31.71157553993654
u22537189s,30.27051802144934
S42898575W,34.42792830747844
u-2592615u,54.991222922492526
U15973213W,36.98152759916795
a-1555492o,25.7794075460556
T17948597q,48.059146894951866
K-1596430s,49.742734544714274
t70806905i,55.0534547607252
Q-8927952V,48.057255188182495
b-1699417D,34.239165321392015
l-1528999M,32.187904269464696
i-1075099j,73.03266547433455
g-1203735u,52.945539560022596
N68342352J,53.543399509498656
t19684834s,82.1054758284409
P28960538x,34.65714885685492
k70721764Z,58.31346141410161
P35164993z,69.96373525251929
v-1084231t,33.54586985190625
P62164543W,33.3701844567135
V-1603027E,100.22366444861892
r-3939023a,28.246394637768947
D-1008484E,34.33874472624461
Q-2192864t,28.345539787765432
m97152459x,38.48498859361622
n79502261g,64.25577868471555
I-1934004o,37.30502055278891
w-8712305w,103.2044410724273
t19569988O,55.31870839901461
w-6743502g,52.84749463838867
e17224457A,37.0369188466076
N25093826z,58.603783285778356
k53344668C,30.348060539202713
c18837598f,46.77714631957782
o55235221X,32.65442730197299
x83440968Q,37.804423446047394
a-2129214S,32.55209643938153
O16337155M,56.600170634473656
o-1780770o,29.68915150212214
O-1008421H,49.25307435444262
a33313854t,34.53837717180869
M45840955U,36.67423771454562
q22701640I,65.51689304355169
J-2186173q,55.738631447316365
T-9875021z,72.38263604667398
B16049866X,31.090926197715
i19613288g,50.59259976742674
P52156891U,35.161928460981684
q-1768505B,46.627631204334705
D-1867285e,38.65115799790158
l-2092770w,42.78660418405525
Z15287780R,59.39246474107307
O18471034K,66.2753012544209
p20324322c,37.90597936449335
p-8776685b,49.616095665572644
A12568692Y,36.7426119871911
G62487539y,30.727224976992833
y-7520188c,51.41323911095257
U-3855489z,33.87003235904078
j47796305l,29.515851507171867
S-6466908z,45.63061924831851
Z-2472770a,37.258404117224494
B72054123K,36.698077631217004
P63973841b,32.923019423386066
u95341442h,37.52205888123169
z-5617263I,58.741289605197395
s-1440522g,26.568685438736935
w-1350890O,46.50371529910437
b-1785569X,30.522110064828347
N17581389s,69.0170308399079
Z-6866329f,37.9416953135638
a15357539b,31.34818241086176
y-1168665M,37.324457049351864
X-1688379x,42.29848821380234
Z73577393A,102.97455642084964
r-1140095D,46.38309167351365
k17692433t,29.368478593618185
a-2924229p,30.438020087050283
I19994305a,66.3505692044155
R16189354h,41.634412683280196
f61508634I,35.51050383217027
S56454866u,66.73622342458961
u-2542978x,37.16964209551573
p36642359W,36.335731104023125
z22596029p,73.7381898424558
j13578702a,38.57640724866985
m41690051B,29.596905661499584
C-1990447o,57.21005496763576
f17350995b,61.71005632641868
A13722291q,52.254734745817544
c-8926473m,32.47244919348667
R-1161362E,100.73699862110067
E-1829228V,41.51668556661265
f-1106666p,53.38996260555952
B-1345652W,30.420339724245647
e-3819053E,48.37369604153339
H12470081t,59.67033256443068
Y-2395041a,30.783164766141205
m-6830168g,53.699450846123156
n-1048550o,48.97986814702469
p-4620845q,31.677762802634
z-1908457z,101.94358153206994
r11798594T,27.102207131766967
n-1078109P,33.75485459769955
g21697086z,34.47014616877056
i-3020701S,37.0834783804069
B51449710T,31.659188508658815
G17715538Y,36.262826839860814
d85134463X,38.033935660185605
M-5383474I,54.64309747190897
u79799419P,33.305774863701814
h20236568A,110.92223517869374
Q-1319605b,33.0393392045937
d-1613102p,53.57243721662678
S41123157J,27.67411467853816
x-1174319N,49.034808941183904
V-1073406u,38.807512970955685
V21379614l,69.39066978381976
z-3747302L,35.30975588736999
y-2605432W,34.332726140676485
g21854185N,36.860636307316454
E98324062j,45.07186383020712
Y97110971P,56.270568791747976
X-3262812p,37.2938234632662
H-1041344f,27.589302296857234
c96102825T,37.91186012773196
F-8514150E,72.32623002310166
n14484446O,35.40886147747139
H72378904z,32.22738284963385
U22558213g,30.284106114726747
e-1228757n,44.279342221814986
L-5297416Y,41.53981900364976
j-1143057h,34.19954100621945
p-1573015A,27.95524414634339
U65662686c,38.00144785918636
S-4820484y,37.604302827156374
g-8761468w,91.10127201714357
Q-6145494U,28.081739660715574
W10708735F,30.808323487205072
p17325319H,101.06153068564407
F-1510394i,75.92045089867118
C58608888l,33.946311443489165
d-2253716j,28.572796775497135
x16453445a,91.30794464730752
I66859230r,32.783061890704786
P64817824s,83.27541254704738
g-1168593W,54.236049724343005
K22750834U,66.77172226905346
I-1242074u,75.16501974822819
F-3351081U,33.71001595502075
F19447831G,31.10097990367292
s-1689007T,29.17936265181673
k10152000a,40.63887750845427
H12617664T,45.414376162402576
t-1064471J,27.353532094876442
t-2197360k,52.99418174993688
d-2120346e,28.089980324489996
O-1642949k,25.07768593678103
Q53125922U,29.61829922707281
b-1461155F,55.48905333636597
Q39818857Y,31.283233333184896
r62935175h,27.181495882344564
W-6196754y,96.39187665363382
g28641563H,79.42642338712209
j11454423o,58.51242716174795
F-1666827W,48.147571586840655
A21999620z,44.015102929695686
c75592211G,76.05379575850995
L-1701832m,69.24810045228826
k18648690J,27.528824174291493
h-1998519z,38.58859894732663
U-6212557F,53.42590639866732
e-2299648Q,91.0725522723173
s-1139976I,35.269249929846026
K-8425830Q,32.40089908008038
d22617101F,30.96751103315026
D17905231R,77.58033108420157
u13437959M,71.55212540939223
Z-9946732U,88.1965054583876
K-1500884y,28.708350200663865
c-1794298L,65.06309784768695
M15430763y,52.61631262690692
p-1264204Z,32.2027380126203
U38299579G,28.32920630799994
c56523775V,32.62133880694928
T38194151F,35.188978238172155
m-3164602H,34.51166731736156
n-1234064Z,33.61771326480108
J-1156067J,41.70202203600287
f-6526492s,95.01916557528051
l20269048F,28.63924101487484
B98720158A,48.687512879242064
C-1753458i,34.78246718620359
x21906434L,48.71436864939015
i13542684X,49.04280075012349
u-1875498r,57.251946373345746
X-1879171y,29.72443025043799
t21801419s,37.71269970147604
L21647080y,31.54102018260901
h-5026863d,88.27299519988458
T-3466939S,49.63504430751824
m12662735d,30.108823307027595
t14261623o,59.35001473861384
n-2837743g,45.63812260154468
e-2154304r,40.44827232015957
N-2215366J,43.46200502478172
g-1249815S,85.81206226866875
W-1215684E,28.24234865272875
A11461567u,66.12299636147532
L16034991d,50.889202035395016
L-2243568g,70.30401465331218
U11614816e,50.18467953461493
h-1908691k,63.7446513064633
S-1588766I,32.670455135161376
i-2841469F,32.564645958525745
W12646665I,34.13560294266648
P-2897916I,53.66971592206091
q-1324803Z,75.99914990377457
A-6570552N,27.525520374276738
k-1985555z,31.134273166905018
k13077603E,47.2605179519601
H11107062P,30.46974927673091
u-1297698j,40.298618953562745
R23868498r,44.877706683240945
N-1923238g,50.70434686051627
j-5320438l,34.98820529363648
M-2097633r,62.023360256443524
U52942046Z,32.7869487211116
h17001071q,59.18213611924672
R-1401948E,34.60065222353626
a-1738562d,30.00538944018001
R99178335S,39.40167729349934
t19157053h,27.00108143631234
m14758475e,33.50940626936092
B47711748K,59.09777465667996
t21884438y,35.40262098721435
V-2454314m,88.9603611191668
Z16920973J,30.251515077013572
b13641719v,59.5705195454376
X13092819Q,62.83680543581808
r14567820H,36.717160961678005
a-1296325M,48.21890521061903
v-1923353f,51.10367055671917
P75675086P,29.077261368982178
H-2270745P,42.31957729062495
f-1963567i,26.596079186726044
C19974180h,73.51335395993155
N39559408S,29.716060997557502
P-2227204H,35.80880178602211
P13046593R,38.861298552725174
k72805610d,39.031109378265256
N62378224U,31.509916176637535
j-1956405K,109.60047975992813
Q-1492285k,60.240630683455336
Q11700844e,50.72994389338173
E-3042252G,79.20872699128674
q-1872858i,89.58651477507544
h-1344515n,37.3243533463785
O-1383891v,33.38914806293281
X64881130C,33.316772691180205
U19015371f,33.59813719198614
R69641219y,49.87120716086122
M25907433E,30.013995799791104
e-1885009l,77.00823512898835
l-1959164P,39.005582165007304
M-9949056v,34.337792761738484
d-1302572o,53.490540620174144
f22323125D,34.31953691787268
d10736354y,48.6109474578492
w-3928877y,38.01159063850561
y13551852I,31.476723139486026
p-6352560b,29.743625501480018
i11460685H,34.22247683218861
r44913393N,30.073325497873036
S11426971O,33.92708923220049
S-4753227p,37.513940070177625
Z-9466103x,81.47593086951193
b86382646t,47.017861000586734
T-2294411h,37.78385940949107
f13646346O,42.89657356984765
k12390619M,28.102142268517177
p14822094P,30.005207086840656
y-1267351r,31.516470844583516
r10427446Y,38.03965279928175
Z21148829c,32.82076750393655
w15143755c,105.2649770244158
s12154911r,33.060221192392774
y76872086H,54.98874191655585
p15590759i,49.223710047789936
z-5067315t,49.0913221920989
H-1836769I,35.569439288874335
f-1042769Z,52.598461829413154
f16491132W,38.545374645906136
P21644134e,31.677852725049437
o67669876a,63.036531487338806
h-1414900L,42.07487485330864
i90456198D,33.27356429140136
B-2199737O,53.620839303706944
s-5157124G,57.65485215880178
q20798329k,49.326399056390144
b-6366825A,32.283139073474516
o16666830b,68.10064699419758
H-2456490y,25.389417666796845
p17190552s,35.403442417241905
P22575706L,36.89086450704366
W19937723D,40.938609895815105
p-2060516y,35.16643978507662
x13966371T,58.027440489613824
q53435481a,31.68003061483342
Q-9617805F,56.77392032019972
N59793228F,27.101460784874476
M52666824i,59.030748834134265
T-1009246T,31.683671833598797
f11409987C,48.64786434788726
z-7198780T,27.873052254428373
k-7951300Y,30.24793672313389
J19069143E,34.42673991445942
b-1597167C,36.82800834797593
O-6623929C,38.61782240662404
F14674957T,33.37273755133327
t82296586k,46.880578131373255
Z20453566w,37.75454028714266
J82279855E,31.781327288779316
n-2242535p,37.543798478239935
V-1226312R,26.12310125974939
v-7763664j,25.284164849472834
h-1179139J,29.37280278440352
x13640960Q,67.62221728609023
Z-2276652N,42.76982147825558
F-2165841B,35.10219424367962
x-1331529J,46.93337845294452
J-2127749D,46.36009352232361
